agent_name,ability_used,match_map,title,link
,,,,
breach,,bind,A Lamps to A Short Faultline ,https://blitz-cdn-videos.blitz.gg/valorant/map-tips/bind/breach/breach-bind-def-uhall-mid-aftershock.mp4
,,,,
viper,,haven,Defense A Site to A Short One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-defense-asite-ashort_oneway-poisoncloud.mp4
,,,,
viper,Toxic Screen,haven,A Site to B Site Toxic Screen,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-bind-def-asite-bsite-toxicscreen.mp4
,,,,
viper,Poison Cloud,haven,B Site to Mid Window Poison Cloud,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-def-bsite-midwindow-poisoncloud.mp4
,,,,
viper,,haven,Defense B Site to Mid Window Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-defense-bsite-midwindow-snakebite.mp4
,,,,
viper,Toxic Screen,haven,C Site to B Site Toxic Screen,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-def-csite-bsite-toxicscreen.mp4
,,,,
viper,,haven,Offense A Garden to B Site Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-agarden-bsite-poisoncloud.mp4
,,,,
viper,,haven,Offense A Link to A Site Post Plant Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-alink-asite_spike-snakebite.mp4
,,,,
viper,,haven,Offense A Long to A Heaven Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-along-a_heaven-snakebite.mp4
,,,,
viper,,haven,Offense A Long to A Heaven Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-along-aheaven-poisoncloud.mp4
,,,,
viper,,haven,A Long to A Site Post Plant Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-atk-along-asite-snakebite.mp4
,,,,
viper,,haven,Offense A Site Post Plant Viper Pit,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-asite-asite-viperpit.mp4
,,,,
viper,,haven,Offense B Site Left Door One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-bsite-bsite_left_oneway-poisoncloud.mp4
,,,,
viper,Toxic Screen,haven,C Long to C Site Toxic Screen,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-atk-clobby-csite-toxicscreen.mp4
,,,,
viper,,haven,C Site to C Link One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-atk-csite-ct-poisoncloud.mp4
,,,,
viper,,haven,Offense B Site Right Door One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-bsite-bsite_right_oneway-poisoncloud.mp4
,,,,
viper,,haven,Offense B Site Post Plant Viper Pit,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-bsite-bsite-viperpit.mp4
,,,,
viper,,haven,Offense C Long to C Site Platform Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-clong-csite_platform-poisoncloud.mp4
,,,,
viper,,haven,C Cubby to C Site Post Plant Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-atk-ccubby-csite-snakebite.mp4
,,,,
viper,,haven,Offense Mid Courtyard to B Site Right Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-midcourtyard-bsite_right_spike-snakebite.mp4
,,,,
omen,Dark Cover,split,A Heaven Dark Cover,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-split-atk-aheaven-darkcover-pov.mp4
,,,,
omen,Dark Cover,split,B Heaven Dark Cover,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-split-atk-bheaven-outsideb-darkcover-pov.mp4
,,,,
omen,,split,A Ramp Attacker One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-split-atk-aramp-lobby-darkcover-pov.mp4
,,,,
omen,,bind,Defense B Site to B Garden One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-bind-def-bsite-bgarden-darkcover-pov.mp4
,,,,
omen,,bind,B Short Hookah Entrance One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-bind-def-bshort-hookah-darkcover-pov.mp4
,,,,
omen,,bind,Defense A Site to A Bath One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-bind-def-asite-abath-darkcover-pov.mp4
,,,,
omen,,bind,Attack A Site Default Box One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-bind-def-adefault-bath-darkcover-pov.mp4
,,,,
omen,,bind,Inside A Bath One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-bind-def-bath-darkcover-pov.mp4
,,,,
omen,,haven,B Entrance to Left B Site One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-haven-atk-bsite-mid-darkcover-pov.mp4
,,,,
omen,,haven,On Site A Long One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-haven-def-along-darkcover-pov.mp4
,,,,
omen,,haven,Top of A Short One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-haven-def-ashort-darkcover-oneway.mp4
,,,,
omen,,haven,C Garage Entrance One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-haven-def-csite-garage-darkcover-pov.mp4
,,,,
omen,,haven,Attacker C Site One Way,https://blitz-cdn-videos.blitz.gg/valorant/guides/omen-haven-atk-csite-clong-darkcover-pov.mp4
,,,,
jett,,split,Double B Site Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-split-atk-bsite-doublesmoke.mp4
,,,,
jett,,split,A Heaven Smoke From A Lobby,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-split-both-aheaven-alobby-smoke.mp4
,,,,
jett,,bind,B Hall %26 B Elbow Smoke From Hookah,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-bind-both-hookah-bhall-smoke(1).mp4
,,,,
jett,,bind,A Teleporter Jump A Boxes,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-bind-both-ateleporter-aboxes-jump.mp4
,,,,
jett,,bind,Heaven Jump A Boxes,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-bind-both-aboxes-heaven-jump.mp4
,,,,
jett,,bind,B Hall Smoke From B Teleporter,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-bind-atk-bhall-bteleporter-smoke.mp4
,,,,
jett,,bind,Heaven Smoke From A Short,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-bind-both-heaven-ashort-smoke.mp4
,,,,
jett,,haven,Garage Connector Smoke From C Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-haven-both-garageconnector-clong-smoke.mp4
,,,,
jett,,haven,A Site Box %26 A Connector Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-haven-asite-ashort-smoke.mp4
,,,,
jett,,haven,A Conector Smoke From A Short,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-haven-both-aconnector-ashort-smoke.mp4
,,,,
jett,,haven,Mid Window Smoke From B,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-heaven-def-bsite-midwindow-smoke.mp4
,,,,
jett,,haven,Left of B Smoke From Mid,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-heaven-atk-leftb-mid-smoke.mp4
,,,,
jett,,haven,Garage Window Smoke From Mid Doors,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-haven-both-garagewindow-middoors-smoke.mp4
,,,,
jett,,haven,Heaven Smoke From A Long 3,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-heaven-both-heaven-along-smoke-3.mp4
,,,,
jett,,haven,Heaven Smoke From A Long 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-heaven-both-heaven-along-smoke-2.mp4
,,,,
jett,,haven,Heaven Smoke From A Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-heaven-both-heaven-along-smoke.mp4
,,,,
jett,,haven,B Site Smoke From Mid Window,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-haven-both-bsite-midwindow-smoke.mp4
,,,,
brimstone,Molly,haven,Front C Molly From C Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-csite-clong-incendiary.mp4
,,,,
brimstone,Molly,haven,A Molly From B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-both-aboxes-bsite-incendiary.mp4
,,,,
sage,Slow Orb,haven,Defense Spawn To Back C Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-backofc-defspawn-sloworb.mp4
,,,,
sage,Slow Orb,haven,C Lobby To Back C Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-backofc-clobby-sloworb.mp4
,,,,
sage,Slow Orb,haven,Heaven Slow Orb From Garden,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-heaven-agarden-sloworb.mp4
,,,,
sage,Slow Orb,haven,Defense Spawn To A Short Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-ashort-defspawn-sloworb.mp4
,,,,
sage,Slow Orb,haven,C Link To C Cubby Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-clongcubby-clink-sloworb.mp4
,,,,
brimstone,Molly,split,A Lobby to A Site Behind Sign Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asitesign-alobby-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Site Back Corner Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asitebackcorner-alobby-incendiary.mp4
,,,,
brimstone,,split,Offense A Site Smoke Execute,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asite-skysmoke-execute.mp4
,,,,
brimstone,Molly,split,Back B Lobby to B Heaven Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-bheaven-backblobby-incendiary.mp4
,,,,
brimstone,Molly,split,B Lobby to B Site Post Plant Molly 1,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-bsitepostplant-blobby-incendiary.mp4
,,,,
brimstone,Molly,split,B Lobby to B Site Post Plant Molly 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-bsitepostplant-blobby-incendiary-2.mp4
,,,,
brimstone,,split,Offense B Site Smoke Execute,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-bsite-skysmoke-execute.mp4
,,,,
brimstone,Molly,split,B Heaven to B Site Rope Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-def-bsiterope-bheaven-incendiary.mp4
,,,,
brimstone,Molly,split,Defense Spawn to B Site Default Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-both-bsitedefault-defspawn-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Ramp Corner Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-arampcorner-alobby-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Heaven Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-aheaven-alobby-incendiary.mp4
,,,,
brimstone,Molly,split,Back A Lobby to A Site Elbow Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asiteelbow-alobby-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Site Default Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asitedefault-alobby-incendiary.mp4
,,,,
viper,,haven,C Site To C Long One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-def-cplat-clong-poisoncloud.mp4
,,,,
viper,,haven,A Connector One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-def-aconnector-asite-poisoncloud.mp4
,,,,
brimstone,Molly,split,A Heaven to A Lobby Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-def-alobbycubby-aheaven-incendiary.mp4
,,,,
brimstone,Molly,split,A Ramp to A Main Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-def-amain-aramp-incendiary.mp4
,,,,
brimstone,Molly,split,B Heaven to B Site Default Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-both-bsitedefault-bheaven-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Site Heaven Plant Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-asiteheavenplant-alobby-incendiary.mp4
,,,,
brimstone,Molly,split,A Lobby to A Site Close Corner Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-alobby-closecornerasite-incendiary.mp4
,,,,
breach,,haven,Middle To B Site Cubby And Left Side B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-haven-offense-leftmid-faultline POV.mp4
,,,,
breach,,haven,B Site To Middle Window Faultline,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-haven-def-midwindow-faultline POV.mp4
,,,,
breach,,haven,A Site To A Short Faultline,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-haven-def-asite-faultline POV.mp4
,,,,
breach,Flash,haven,C Site To C Cubby And C Long Flash,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-haven-def-ccubby-flashpoint POV.mp4
,,,,
cypher,,bind,A Lamps to A Short Passive Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-def-ashort-alamps-spycam.mp4
,,,,
cypher,,bind,Hidden A Bathroom Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-def-showers-spycam.mp4
,,,,
cypher,,bind,Hookah Camera Spot 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-def-hookah-spycam2.mp4
,,,,
cypher,,bind,A Link %26 B Link Flank Camera 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-atk-alink-spycam2.mp4
,,,,
cypher,,split,A Lobby to Left A Main Jumping Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-split-atk-alobby-amain-jump-camera.mp4
,,,,
cypher,,split,A Lobby to Right A Main Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-split-atk-amain-alobby-camera.mp4
,,,,
brimstone,Molly,bind,B Hall to Left B Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-both-leftbsite-bhall-incendary.mp4
,,,,
brimstone,Molly,bind,B Link to Heaven Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-heaven-blink-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to A Vents Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-avents-alobby-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to A Lamps Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-alamps-alobby-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to Showers Boxes Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-showersboxes-alobby-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to Inside Showers Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-insideshowers-alobby-incendiary.mp4
,,,,
brimstone,,bind,A Site Execute Through A Short,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-asite-ashort-execute.mp4
,,,,
brimstone,Molly,bind,A Lobby to A Lamps Molly 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-alamp-alobby-incendiary-2.mp4
,,,,
brimstone,Molly,bind,A Short to A Short Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-ashortcubby-ashort-incendiary.mp4
,,,,
brimstone,Molly,bind,Back A Site to Uhaul Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-def-uhaul-backa-incendiary.mp4
,,,,
brimstone,Molly,bind,Heaven to Showers Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-def-showers-heaven-incendiary.mp4
,,,,
brimstone,Molly,bind,A Vent to A Site Default Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-both-asitedefault-avent-incendiary.mp4
,,,,
brimstone,Molly,bind,B Hall to RIght B Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-both-rightbsite-bhall-incendiary.mp4
,,,,
raze,,split,B Heaven to B Site Entrance Paintshell,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-split-def-bheaven-bsite-paintshell(kill).mp4
,,,,
raze,,split,B Heaven to Back B Site Paintshell,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-split-def-bheaven-bbackcorner-paintshell.mp4
,,,,
raze,,split,B Heaven to B Site Default Paintshell,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-split-def-bheaven-default-paintshell.mp4
,,,,
raze,,split,A Rafters to A Main Aggressive Defense Paintshell,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-split-def-arafters-amain-paintshell.mp4
,,,,
sage,Slow Orb,bind,A Lobby Teleporter to Outside Lamps Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-alobbyteleporter-outsidelamps-sloworb.mp4
,,,,
sage,Slow Orb,bind,A Lobby Teleporter to Heaven Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-alobbyteleporter-aheaven-sloworb.mp4
,,,,
sage,Slow Orb,haven,A Link to A Site Corner Boxes Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-asite-cornerboxes-alink-sloworb.mp4
,,,,
sage,Slow Orb,haven,A Link to A Short Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-ashort-alink-sloworb.mp4
,,,,
sage,Slow Orb,haven,Mid Doors to B SIte Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-bsite-middoors-sloworb.mp4
,,,,
sage,Slow Orb,haven,Defense Spawn to C SIte Default Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-csite-defensespawn-sloworb.mp4
,,,,
sage,Barrier Orb,haven,A Short Barrier Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-def-ashort-barrierorb.mp4
,,,,
sage,Slow Orb,haven,C Lobby to Garage Connector Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-garageconnector-clobby-sloworb.mp4
,,,,
sage,Slow Orb,haven,C Lobby to C Platform Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-cplatform-clobby-sloworb.mp4
,,,,
sage,Slow Orb,haven,Garden to A Long Slow Orb 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-along-garden-sloworb.mp4
,,,,
sage,Slow Orb,haven,A Long to A Connector Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-haven-atk-aconnector-along-sloworb.mp4
,,,,
sage,Slow Orb,split,Mid Vent to A Ramp Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-def-aramp-midvent-sloworb.mp4
,,,,
sage,Slow Orb,split,A Ramp to A Lobby Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-def-alobby-aramps-sloworb.mp4
,,,,
sage,Slow Orb,split,B Lobby to B Site Default Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-atk-bsitedefault-blobby-sloworb.mp4
,,,,
sage,Slow Orb,split,Sewer to Mid Vent Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-atk-midvent-sewer-sloworb.mp4
,,,,
sage,Slow Orb,split,A Lobby to A Screens Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-atk-ascreens-alobby-sloworb.mp4
,,,,
sage,Slow Orb,split,A Site to A Heaven Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-both-a-heaven-a-site-sloworb.mp4
,,,,
sage,Slow Orb,split,A Lobby to A Ramp Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-atk-a-ramp-a-lobby-sloworb.mp4
,,,,
sage,Barrier Orb,split,A Site Barrier Orb Peak,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-def-backasite-offangle-barrierorb.mp4
,,,,
sage,Barrier Orb,split,B Site %2F B Main Barrier Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-def-bsite-barrierorb.mp4
,,,,
sage,Slow Orb,split,Mid Mail to B Heaven Stairs Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-atk-bstairs-midmail-sloworb.mp4
,,,,
brimstone,Molly,bind,B Long to B Arches Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-barchescubby-blong-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to Heaven Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-heaven-alobby-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to Back Uhaul Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-backuhaul-alobby-incendiary.mp4
,,,,
cypher,,bind,A Bathroom to A Site Cage,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-atk-asite-showers-cybercage.mp4
,,,,
cypher,,bind,A Short Camera To See A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-atk-ashortcubby_asite-ashort-spycam.mp4
,,,,
cypher,,bind,Heaven Camera From A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-atk-heaven-asite-spycam.mp4
,,,,
brimstone,Molly,bind,B Short to B Hall Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-offense-bhall-bshort-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to Back A Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-asite-alobby-incendiary.mp4
,,,,
phoenix,Molly,bind,B Short Teleporter to Hookah Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind--hookah-bshortteleporter-hothands.mp4
,,,,
phoenix,Molly,bind,B Long to Hookah Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind-hookah-blong-molly.mp4
,,,,
phoenix,Molly,bind,B Long to Elbow Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind-elbow-blong-hothands.mp4
,,,,
phoenix,Molly,bind,A Site to Showers Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind--showers-asite-hothands.mp4
,,,,
phoenix,Molly,bind,Left A Short Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind-def-alobby-ashort-hothands.mp4
,,,,
phoenix,Molly,bind,A Site Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind-atk-acubby-alobby-hothands.mp4
,,,,
phoenix,Molly,haven,C Back Corner Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-def-backsite-CT-hothands.mp4
,,,,
sova,Recon,bind,A Spawn to A Corner Recon,https://blitz-cdn-videos.blitz.gg/valorant/map-tips/bind/sova/sova-bind-atk-aspawn-acorner.mp4
,,,,
phoenix,Molly,bind,Back A Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-bind-atk-underheaven-washrooms-hothands.mp4
,,,,
phoenix,Molly,haven,A Retake Molly From B,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-def-acorner-b-hothands.mp4
,,,,
phoenix,Molly,haven,C Site Molly From B,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-atk-csite-clong-hothands.mp4
,,,,
phoenix,Molly,haven,C Close Right Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-atk-ccloseright-cubby-hothands.mp4
,,,,
phoenix,,haven,A Short Wall Entry,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-offense-ashort-blaze.mp4
,,,,
phoenix,Flash,haven,Mid Window Pop Flash,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-offense-midwindow-curveball.mp4
,,,,
phoenix,Molly,haven,C Long Postplant Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-offense-clong-hothands.mp4
,,,,
phoenix,Flash,haven,A Long Pop Flash,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-offense-along-curveball.mp4
,,,,
phoenix,,haven,C Short Aggressive Wall,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-defense-cshort-blaze.mp4
,,,,
phoenix,,haven,A Site Double Wall,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-defense-asite-blaze.mp4
,,,,
raze,,split,A Main to Top A Ramp Paintshell,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-split-atk-amain-topramp-paintshell.mp4
,,,,
phoenix,Molly,haven,B Site to A Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-def-asite-b-hothands.mp4
,,,,
phoenix,Molly,haven,A Long To A Short Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-atk-ashort-along-hothands.mp4
,,,,
phoenix,Molly,haven,B Gong to B Site Entrance Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-def-bmid-gong-hothands.mp4
,,,,
phoenix,Molly,haven,A Link to A Site Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-haven-def-acubby-defspawn-hothands.mp4
,,,,
sage,Slow Orb,bind,B Link to Hookah Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-blink-hookah-sloworb.mp4
,,,,
sage,Slow Orb,bind,B Short To Back B Site Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-bshort-backbsite-sloworb.mp4
,,,,
sage,Slow Orb,bind,A Lobby to Right Side A Short Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-alobby-rightsideashort-sloworb.mp4
,,,,
sage,Slow Orb,bind,B Lobby to B Long Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-blobby-blong-sloworb.mp4
,,,,
sage,Slow Orb,bind,B Long To B Site Elbow Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-blong-bsiteelbow-sloworb.mp4
,,,,
sage,Slow Orb,bind,A Lobby to A Heaven Slow Orb,https://blitz-cdn-videos.blitz.gg/valorant/guides/sage-bind-ashort-aheaven-sloworb.mp4
,,,,
cypher,Spycam,split,A Billboard Spycam,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-haven-def-abillboard-arafters-spycam.mp4
,,,,
phoenix,Molly,split,B Site to B Lobby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-split-def-blobby-bsite-hothands.mp4
,,,,
viper,Toxic Screen,haven,Offense A Long to A Site Toxic Screen,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-haven-offense-along-asite-toxicscreen.mp4
,,,,
sova,Recon,bind,A Site to Mid%2FA-Short Recon,https://blitz-cdn-videos.blitz.gg/valorant/map-tips/bind/sova/sova-bind-def-asite-mid-recon.mp4
,,,,
sova,Recon,bind,A Spawn to Heaven Recon,https://blitz-cdn-videos.blitz.gg/valorant/map-tips/bind/sova/sova-bind-atk-aspawn-heaven.mp4
,,,,
